0.002167789641274806,462,normal
0.0021677531859948247,455,normal
0.002216572160119409,445,normal
0.0021841375677435246,445,normal
0.0021520615667430785,458,normal
0.0021485374819847844,466,normal
0.0021515491273668076,451,normal
0.002167929636749402,455,normal
0.002150133604644447,466,normal
0.0021650513813266286,448,normal
0.002163476242131485,463,normal
0.0021669752645812577,448,normal
0.002155203787972682,458,normal
0.002191657212900956,450,normal
0.0021985311593328205,449,normal
0.002206757998787234,447,normal
0.0021905401017930774,451,normal
0.002156713598405767,458,normal
0.0021590830986959893,457,normal
0.0021464159805530555,460,normal
0.002155602496603261,461,normal
0.0021495527575630287,459,normal
0.0021405935287475584,461,normal
0.0021338892086467617,462,normal
0.002125509356834461,464,normal
0.0021244707169337097,464,normal
0.0021284409269658328,464,normal
0.002131517315323735,463,normal
0.0021454773697198604,460,normal
0.0021356703661010476,462,normal
0.002146871521062581,460,normal
0.0021484845590383204,459,normal
0.002145720982603518,460,normal
0.002147613654490642,459,normal
0.002135796040102613,462,normal
0.002135038893031453,462,normal
0.0021435684627956813,460,normal
0.0021576239713172163,458,normal
0.002183448623966526,445,normal
0.0021865887112087674,451,normal
0.0021724921978072613,454,normal
0.002182015294246293,452,normal
0.002197758959872382,449,normal
0.0021929156806792874,450,normal
0.002193171091228392,450,normal
0.002179137373392561,453,normal
0.0021535974623598728,458,normal
0.0021603248621288097,457,normal
0.0021260860929221367,464,normal
0.0021229889886132604,465,normal
0.0021256917509539374,465,normal
0.002117023673108829,466,normal
0.0021364921602923543,462,normal
0.0021639954912793507,456,normal
0.0021733863990564747,454,normal
0.000145892899343214,6855,DoS
0.000145306924698814,6882,DoS
0.00014653863505710522,6824,DoS
0.00014842859073376145,6737,DoS
0.00014662735621973573,6820,DoS
0.00014591940786848275,6853,DoS
0.00014440511293593064,6925,DoS
0.00014701202991621894,6802,DoS
0.00014480550076804413,6906,DoS
0.00014797187828887085,6758,DoS
0.0001490463724289896,6709,DoS
0.00014597123556763588,6851,DoS
0.0001461267192542849,6843,DoS
0.00014625909106643525,6837,DoS
0.00014676810465736676,6814,DoS
0.0001463265155918965,6834,DoS
0.00014662225149579544,6820,DoS
0.00014852613334633095,6733,DoS
0.00014796450379086403,6758,DoS
0.0001462423367268059,6838,DoS
0.0001461814370071679,6841,DoS
0.00014591157888711994,6853,DoS
0.00014635501259016513,6832,DoS
0.00014657947682313854,6823,DoS
0.0001499687908327667,6668,DoS
0.0001532577942076963,6525,DoS
0.00014979817176386738,6675,DoS
0.0001480390872339684,6755,DoS
0.0001464320262692166,6829,DoS
0.0001471863918902508,6794,DoS
0.00014952249870682505,6688,DoS
0.00014981013913336076,6675,DoS
0.00015066771567622317,6637,DoS
0.00014540592968082484,6877,DoS
0.00014861978758813084,6729,DoS
0.00014916053907419166,6704,DoS
0.00014827510608015154,6744,DoS
0.00014872365137588475,6724,DoS
0.00014953099073067134,6687,DoS
0.00015026225246822722,6655,DoS
0.00014997451259257715,6668,DoS
0.00014258797890923734,7013,DoS
0.0001393276180577783,7177,DoS
0.00014021696678402732,7089,DoS
0.0001502276326601322,6657,DoS
0.0001483786829608646,6740,DoS
0.000148076864215435,6753,DoS
0.00014697855296563213,6804,DoS
0.00014492362664218986,6900,DoS
0.00014270485179137748,7007,DoS
0.00014526351533055237,6885,DoS
0.00014744756355730064,6782,DoS
0.000145113900714758,6891,DoS
0.00014648923070439488,6826,DoS
0.00014603621250874288,6661,DoS
0.0007219784526618379,1386,High
0.000735950715944182,1358,High
0.0007471084238079473,1338,High
0.0007303946199472885,1369,High
0.0007481925049971106,1336,High
0.0007376428019956469,1356,High
0.0007416031127159957,1349,High
0.0007473306149444923,1338,High
0.000751945089144879,1329,High
0.000747487717987266,1338,High
0.0007455482511399306,1340,High
0.0007509414414714154,1331,High
0.0007190524245337616,1391,High
0.0007478405027353808,1336,High
0.0007416044417893169,1348,High
0.0007444687642923233,1343,High
0.0007394115453645267,1352,High
0.0007367910054337054,1356,High
0.000750264247974476,1333,High
0.000748909216770704,1335,High
0.0007438309679443541,1343,High
0.0007496992627749832,1334,High
0.0007379955480650277,1354,High
0.0007531366017429357,1327,High
0.0007540278164845592,1326,High
0.0007324134849033747,1365,High
0.0007486102105616809,1335,High
0.0007387951633633946,1353,High
0.0007442518424703538,1343,High
0.0007408991765551469,1349,High
0.0007528161787125001,1329,High
0.0007455608932005103,1340,High
0.0007373804891355622,1357,High
0.0007473438420099265,1336,High
0.000738104125773713,1355,High
0.0007419316942234805,1347,High
0.0007424391750772145,1347,High
0.0007338082413739969,1362,High
0.000737571188444581,1356,High
0.0007478801790111793,1337,High
0.0007487690967062246,1335,High
0.0007496261381888175,1333,High
0.00074293835012443,1346,High
0.0007437566990784288,1332,High
0.0007398585581408881,1352,High
0.0007442413605805126,1343,High
0.0007517409611897296,1329,High
0.0007239369378573652,1381,High
0.0007168907543708538,1393,High
0.0007469260282758818,1339,High
0.0007470292481541544,1338,High
0.0007441333438174025,1343,High
0.0007460769029407914,1340,High
0.0007443460042044621,1342,High
0.0007402979590414516,1327,High
0.0013521840349747139,740,Med
0.0013831550064509596,723,Med
0.0013881745285162046,717,Med
0.001397527347911488,716,Med
0.0013987971023774483,711,Med
0.0013959594539829068,716,Med
0.0013981501707869969,713,Med
0.0013969508873648336,715,Med
0.0013933506118967022,714,Med
0.0013717854039377163,728,Med
0.0013988091601228646,714,Med
0.0013967112103819344,714,Med
0.0014003635792250043,713,Med
0.0014048928945836886,711,Med
0.0014134037595970434,707,Med
0.0014323318141630326,697,Med
0.001416730542554923,706,Med
0.001416564835593168,704,Med
0.0013976656319050307,713,Med
0.0014019719000612752,713,Med
0.0013907018810261592,719,Med
0.0013891503401879985,718,Med
0.001395937107524284,715,Med
0.0013897990914401982,718,Med
0.0013883682474431632,718,Med
0.0013911128875434481,718,Med
0.0013925959180285047,716,Med
0.0013877531944211147,719,Med
0.0013834529452853733,721,Med
0.0013895028148853015,719,Med
0.0013915713272947172,717,Med
0.0013917374877290352,717,Med
0.0014205846228715186,702,Med
0.001423061490911612,700,Med
0.0014296274813676631,699,Med
0.0014310718952924356,697,Med
0.0014278060907612915,698,Med
0.0014208556922118095,702,Med
0.001424821444920131,701,Med
0.001406359369043245,708,Med
0.0014056883678786004,710,Med
0.0014130694332609097,707,Med
0.0014073639348275938,707,Med
0.0014115956851414272,701,Med
0.001387666662534078,721,Med
0.0013744036356608074,727,Med
0.001377477830286184,725,Med
0.0014045084026497855,711,Med
0.0014023613158492935,712,Med
0.0013886458343929714,721,Med
0.0014079729715983072,706,Med
0.001391692534505322,717,Med
0.0014157596636902201,705,Med
0.0013990338509260519,712,Med
0.0013825032918497431,702,Med
0.0020722927394249625,483,Low
0.0020687479932769005,477,Low
0.0020776480564232034,467,Low
0.0020898725198402563,479,Low
0.0020849914960963754,466,Low
0.0020890480304861666,479,Low
0.002092060343972568,465,Low
0.002171327453513333,459,Low
0.0021459001861106855,460,Low
0.0021705390601758135,454,Low
0.002113249168887159,467,Low
0.0020904713122454925,472,Low
0.0020699245589120047,477,Low
0.002067622898509667,478,Low
0.0020855319600145356,477,Low
0.0020800634872081667,474,Low
0.0020896671182018215,473,Low
0.002075821224011873,476,Low
0.002064446483268178,478,Low
0.0020563806948801465,479,Low
0.002087824958286205,475,Low
0.002069113134336071,477,Low
0.002101789636814848,471,Low
0.002085542274733721,473,Low
0.0020744916255967024,475,Low
0.0020648761957633393,477,Low
0.002071197293385738,477,Low
0.0020715826986229245,480,Low
0.0020628700216361313,478,Low
0.00208831787109375,476,Low
0.0020780759521677526,475,Low
0.0021102270171269614,468,Low
0.0021220602015013337,466,Low
0.0020929597745275802,472,Low
0.0020925192122763776,471,Low
0.0021405482652635346,464,Low
0.0021353166170596043,462,Low
0.002104523344936534,469,Low
0.0020708236373773144,477,Low
0.0020705875597502054,476,Low
0.002097440273203748,471,Low
0.0020579583475280505,479,Low
0.0020988963324309402,475,Low
0.0020655738093005396,482,Low
0.002068217496694245,484,Low
0.0020705223083496093,476,Low
0.002070503234863281,476,Low
0.0021253184322670943,463,Low
0.002101070860512236,469,Low
0.0021111161923715485,467,Low
0.0020830404430816846,474,Low
0.002064937315646957,478,Low
0.0020933439777155592,472,Low
0.0020919706664520718,472,Low
0.0020988485706386283,470,Low
